"patid","date","tmax"
"patid2",2020-12-05,7.17000007629395
"patid2",2020-12-06,4.17999982833862
"patid2",2020-12-07,1.23000001907349
"patid2",2020-12-08,2.74000000953674
"patid2",2020-12-09,12.9899997711182
"patid2",2020-12-10,15.6099996566772
"patid2",2020-12-11,18.0300006866455
"patid2",2020-12-12,16.8600006103516
"patid2",2020-12-13,6.32999992370605
"patid2",2020-12-14,3.55999994277954
"patid2",2020-12-15,2.29999995231628
"patid2",2020-12-16,1.52999997138977
"patid2",2020-12-17,0.360000014305115
"patid2",2020-12-18,4.07000017166138
"patid2",2020-12-19,5.82000017166138
"patid2",2020-12-20,7.30000019073486
"patid2",2020-12-21,7.3899998664856
"patid2",2020-12-22,7.48000001907349
"patid2",2020-12-23,14.1300001144409
"patid2",2020-12-24,6.36999988555908
"patid2",2020-12-25,-6.90000009536743
"patid2",2020-12-26,2.83999991416931
"patid2",2020-12-27,11.710000038147
"patid2",2020-12-28,7.59000015258789
"patid2",2020-12-29,3.70000004768372
"patid2",2020-12-30,12.3699998855591
"patid3",2020-01-01,9.18000030517578
"patid3",2020-01-02,10.7200002670288
"patid3",2020-01-03,11.7799997329712
"patid3",2020-01-04,7.51000022888184
"patid3",2020-01-05,8.18000030517578
"patid3",2020-01-06,8.36999988555908
"patid3",2020-01-07,9.35999965667725
"patid3",2020-01-08,4.94999980926514
"patid3",2020-01-09,14.9399995803833
"patid3",2020-01-10,17.0499992370605
"patid3",2020-01-11,19.9500007629395
"patid3",2020-01-12,7.65999984741211
"patid3",2020-01-13,9.81999969482422
"patid3",2020-01-14,11.3800001144409
"patid3",2020-01-15,13.5699996948242
"patid3",2020-01-16,7.48000001907349
"patid3",2020-01-17,2.08999991416931
"patid3",2020-01-18,10.9399995803833
"patid3",2020-01-19,-2.92000007629395
"patid3",2020-01-20,-1.64999997615814
"patid3",2020-01-21,0.259999990463257
"patid3",2020-01-22,4.80000019073486
"patid3",2020-01-23,8.81999969482422
"patid3",2020-01-24,8.98999977111816
"patid3",2020-01-25,3.9300000667572
"patid3",2020-01-26,5.90999984741211
"patid3",2020-01-27,3.79999995231628
"patid3",2020-01-28,2.15000009536743
"patid3",2020-01-29,2.09999990463257
"patid3",2020-01-30,4.01000022888184
"patid3",2020-01-31,3.3199999332428
"patid3",2020-02-01,6.25
"patid3",2020-02-02,17.9200000762939
"patid3",2020-02-03,18.2399997711182
"patid3",2020-02-04,15.9499998092651
"patid3",2020-02-05,3.09999990463257
"patid3",2020-02-06,1.61000001430511
"patid3",2020-02-07,1.04999995231628
"patid3",2020-02-08,2.47000002861023
"patid3",2020-02-09,8.06999969482422
"patid3",2020-02-10,9.43000030517578
"patid3",2020-02-11,5.73000001907349
"patid3",2020-02-12,3.22000002861023
"patid3",2020-02-13,3.80999994277954
"patid3",2020-02-14,-3.4300000667572
"patid3",2020-02-15,7.34999990463257
"patid3",2020-02-16,9.64999961853027
"patid3",2020-02-17,11.8299999237061
"patid3",2020-02-18,12.25
"patid3",2020-02-19,6.94999980926514
"patid3",2020-02-20,1.60000002384186
"patid3",2020-02-21,3.85999989509583
"patid3",2020-02-22,10.1999998092651
"patid3",2020-02-23,12.3000001907349
"patid3",2020-02-24,7.90999984741211
"patid3",2020-02-25,8.52999973297119
"patid3",2020-02-26,4.73999977111816
"patid3",2020-02-27,2.02999997138977
"patid3",2020-02-28,2.53999996185303
"patid3",2020-02-29,3.71000003814697
"patid3",2020-03-01,17.1399993896484
"patid3",2020-03-02,13.4099998474121
"patid3",2020-03-03,15.0100002288818
"patid3",2020-03-04,17.1200008392334
"patid3",2020-03-05,14.8400001525879
"patid3",2020-03-06,6.69999980926514
"patid3",2020-03-07,10.6700000762939
"patid3",2020-03-08,18.8500003814697
"patid3",2020-03-09,18.8600006103516
"patid3",2020-03-10,15.0799999237061
"patid3",2020-03-11,12.4799995422363
"patid3",2020-03-12,18.7000007629395
"patid3",2020-03-13,14.6400003433228
"patid3",2020-03-14,7.19000005722046
"patid3",2020-03-15,7.57000017166138
"patid3",2020-03-16,9.34000015258789
"patid3",2020-03-17,11.4700002670288
"patid3",2020-03-18,16.2399997711182
"patid3",2020-03-19,20.1399993896484
"patid3",2020-03-20,23.0799999237061
"patid3",2020-03-21,4.01000022888184
"patid3",2020-03-22,7.46000003814697
"patid3",2020-03-23,12.8000001907349
"patid3",2020-03-24,12.7799997329712
"patid3",2020-03-25,18.6700000762939
"patid3",2020-03-26,21.6000003814697
"patid3",2020-03-27,21.5599994659424
"patid3",2020-03-28,26.3199996948242
"patid3",2020-03-29,19.9899997711182
"patid3",2020-03-30,16.5200004577637
"patid3",2020-03-31,9.09000015258789
"patid3",2020-04-01,12.210000038147
"patid3",2020-04-02,16.7800006866455
"patid3",2020-04-03,20.5599994659424
"patid3",2020-04-04,22.7600002288818
"patid3",2020-04-05,15.3000001907349
"patid3",2020-04-06,20.7000007629395
"patid3",2020-04-07,26.1299991607666
"patid3",2020-04-08,26.7299995422363
"patid3",2020-04-09,14.1199998855591
"patid3",2020-04-10,10.6400003433228
"patid3",2020-04-11,17.2999992370605
"patid3",2020-04-12,18.5300006866455
"patid3",2020-04-13,14.9200000762939
"patid3",2020-04-14,9.60000038146973
"patid3",2020-04-15,12.0100002288818
"patid3",2020-04-16,11.4099998474121
"patid3",2020-04-17,11.8900003433228
"patid3",2020-04-18,12.7700004577637
"patid3",2020-04-19,15.0900001525879
"patid3",2020-04-20,18.4599990844727
"patid3",2020-04-21,14.1199998855591
"patid3",2020-04-22,20.9099998474121
"patid3",2020-04-23,13.9899997711182
"patid3",2020-04-24,19.5
"patid3",2020-04-25,20.0200004577637
"patid3",2020-04-26,13.1899995803833
"patid3",2020-04-27,19.2800006866455
"patid3",2020-04-28,24.6800003051758
"patid3",2020-04-29,21.1399993896484
"patid3",2020-04-30,11.539999961853
"patid3",2020-05-01,20.3400001525879
"patid3",2020-05-02,28.1000003814697
"patid3",2020-05-03,21.5400009155273
"patid3",2020-05-04,20.4899997711182
"patid3",2020-05-05,13.1300001144409
"patid3",2020-05-06,16.5499992370605
"patid3",2020-05-07,20.0400009155273
"patid3",2020-05-08,12.8500003814697
"patid3",2020-05-09,12.8999996185303
"patid3",2020-05-10,18.3600006103516
"patid3",2020-05-11,9.8100004196167
"patid3",2020-05-12,16.1700000762939
"patid3",2020-05-13,16.2299995422363
"patid3",2020-05-14,27
"patid3",2020-05-15,24.4300003051758
"patid3",2020-05-16,26.4799995422363
"patid3",2020-05-17,27.7700004577637
"patid3",2020-05-18,22.25
"patid3",2020-05-19,18.3400001525879
"patid3",2020-05-20,15.3900003433228
"patid3",2020-05-21,17.4899997711182
"patid3",2020-05-22,25.2299995422363
"patid3",2020-05-23,28.3099994659424
"patid3",2020-05-24,30.9500007629395
"patid3",2020-05-25,30.0699996948242
"patid3",2020-05-26,31.0599994659424
"patid3",2020-05-27,28.5499992370605
"patid3",2020-05-28,28.25
"patid3",2020-05-29,26.0900001525879
"patid3",2020-05-30,23.4400005340576
"patid3",2020-05-31,22.4799995422363
"patid3",2020-06-01,25.4899997711182
"patid3",2020-06-02,31.3999996185303
"patid3",2020-06-03,31.6000003814697
"patid3",2020-06-04,29.4599990844727
"patid3",2020-06-05,31.5499992370605
"patid3",2020-06-06,32.8300018310547
"patid3",2020-06-07,28.8099994659424
"patid3",2020-06-08,30.6599998474121
"patid3",2020-06-09,31.5
"patid3",2020-06-10,32.2000007629395
"patid3",2020-06-11,27.7299995422363
"patid3",2020-06-12,29.3600006103516
"patid3",2020-06-13,24.4799995422363
"patid3",2020-06-14,23.9400005340576
"patid3",2020-06-15,26.0100002288818
"patid3",2020-06-16,27.5799999237061
"patid3",2020-06-17,28.4699993133545
"patid3",2020-06-18,28.3099994659424
"patid3",2020-06-19,31.6800003051758
"patid3",2020-06-20,33.1199989318848
"patid3",2020-06-21,32.2700004577637
"patid3",2020-06-22,29.8899993896484
"patid3",2020-06-23,26.6599998474121
"patid3",2020-06-24,27.4200000762939
"patid3",2020-06-25,29.1900005340576
"patid3",2020-06-26,29.8600006103516
"patid3",2020-06-27,27.6000003814697
"patid3",2020-06-28,28.2800006866455
"patid3",2020-06-29,31.3400001525879
"patid3",2020-06-30,29.6399993896484
"patid3",2020-07-01,32.4599990844727
"patid3",2020-07-02,32.0499992370605
"patid3",2020-07-03,33.2900009155273
"patid3",2020-07-04,34.2299995422363
"patid3",2020-07-05,34.7099990844727
"patid3",2020-07-06,33.4599990844727
"patid3",2020-07-07,33.1599998474121
"patid3",2020-07-08,33.8699989318848
"patid3",2020-07-09,33.6599998474121
"patid3",2020-07-10,31.5400009155273
"patid3",2020-07-11,31.1900005340576
"patid3",2020-07-12,29.1299991607666
"patid3",2020-07-13,30.25
"patid3",2020-07-14,31.9500007629395
"patid3",2020-07-15,32.2799987792969
"patid3",2020-07-16,31.2199993133545
"patid3",2020-07-17,31.8799991607666
"patid3",2020-07-18,34.0099983215332
"patid3",2020-07-19,34.6500015258789
"patid3",2020-07-20,33.0099983215332
"patid3",2020-07-21,33.1800003051758
"patid3",2020-07-22,27.8500003814697
"patid3",2020-07-23,29.6599998474121
"patid3",2020-07-24,31.7000007629395
"patid3",2020-07-25,32.439998626709
"patid3",2020-07-26,33.7099990844727
"patid3",2020-07-27,32.8600006103516
"patid3",2020-07-28,30.7999992370605
"patid3",2020-07-29,32.25
"patid3",2020-07-30,25.5
"patid3",2020-07-31,28.2299995422363
"patid3",2020-08-01,29.5
"patid3",2020-08-02,27.1499996185303
"patid3",2020-08-03,28.5799999237061
"patid3",2020-08-04,26.0200004577637
"patid3",2020-08-05,25.4699993133545
"patid3",2020-08-06,26.7700004577637
"patid3",2020-08-07,28.1399993896484
"patid3",2020-08-08,29.5499992370605
"patid3",2020-08-09,31.6700000762939
"patid3",2020-08-10,29.5900001525879
"patid3",2020-08-11,29.4200000762939
"patid3",2020-08-12,30.5799999237061
"patid3",2020-08-13,31.6100006103516
"patid3",2020-08-14,27.9699993133545
"patid3",2020-08-15,30.9699993133545
"patid3",2020-08-16,29.7800006866455
"patid3",2020-08-17,29.9099998474121
"patid3",2020-08-18,24.3199996948242
"patid3",2020-08-19,26.4300003051758
"patid3",2020-08-20,28.0100002288818
"patid3",2020-08-21,28.8500003814697
"patid3",2020-08-22,28.0400009155273
"patid3",2020-08-23,30.0499992370605
"patid3",2020-08-24,31.4200000762939
"patid3",2020-08-25,33.25
"patid3",2020-08-26,32.0999984741211
"patid3",2020-08-27,29.9799995422363
"patid3",2020-08-28,29.8500003814697
"patid3",2020-08-29,30.1499996185303
"patid3",2020-08-30,27.0699996948242
"patid3",2020-08-31,27.2999992370605
"patid3",2020-09-01,29.25
"patid3",2020-09-02,28.7600002288818
"patid3",2020-09-03,29.1800003051758
"patid3",2020-09-04,26.8600006103516
"patid3",2020-09-05,27.4300003051758
"patid3",2020-09-06,27.9699993133545
"patid3",2020-09-07,30.2600002288818
"patid3",2020-09-08,31.0799999237061
"patid3",2020-09-09,31.3400001525879
"patid3",2020-09-10,31.7000007629395
"patid3",2020-09-11,22.5400009155273
"patid3",2020-09-12,29.7900009155273
"patid3",2020-09-13,27.6299991607666
"patid3",2020-09-14,25.9500007629395
"patid3",2020-09-15,23.0900001525879
"patid3",2020-09-16,26.2800006866455
"patid3",2020-09-17,27.0100002288818
"patid3",2020-09-18,21.3500003814697
"patid3",2020-09-19,20.9200000762939
"patid3",2020-09-20,22.9099998474121
"patid3",2020-09-21,23.2600002288818
"patid3",2020-09-22,24.1399993896484
"patid3",2020-09-23,24.5
"patid3",2020-09-24,25.5699996948242
"patid3",2020-09-25,26.75
"patid3",2020-09-26,25.8799991607666
"patid3",2020-09-27,26.0599994659424
"patid3",2020-09-28,22.8099994659424
"patid3",2020-09-29,17.9799995422363
"patid3",2020-09-30,23.4400005340576
"patid3",2020-10-01,20.9200000762939
"patid3",2020-10-02,17.7999992370605
"patid3",2020-10-03,19.2800006866455
"patid3",2020-10-04,20.3099994659424
"patid3",2020-10-05,18.3400001525879
"patid3",2020-10-06,22.8600006103516
"patid3",2020-10-07,28.7199993133545
"patid3",2020-10-08,25.1499996185303
"patid3",2020-10-09,26.8799991607666
"patid3",2020-10-10,23.2000007629395
"patid3",2020-10-11,23.4500007629395
"patid3",2020-10-12,24.2399997711182
"patid3",2020-10-13,20.8600006103516
"patid3",2020-10-14,24.6900005340576
"patid3",2020-10-15,18.3099994659424
"patid3",2020-10-16,14.8500003814697
"patid3",2020-10-17,17.6200008392334
"patid3",2020-10-18,15.5299997329712
"patid3",2020-10-19,15.1400003433228
"patid3",2020-10-20,15.8199996948242
"patid3",2020-10-21,22.2399997711182
"patid3",2020-10-22,27.2700004577637
"patid3",2020-10-23,25.9300003051758
"patid3",2020-10-24,11.3900003433228
"patid3",2020-10-25,12.0100002288818
"patid3",2020-10-26,11.0299997329712
"patid3",2020-10-27,11.789999961853
"patid3",2020-10-28,12.4799995422363
"patid3",2020-10-29,11.8500003814697
"patid3",2020-10-30,10.6000003814697
"patid3",2020-10-31,14.0799999237061
"patid3",2020-11-01,12.210000038147
"patid3",2020-11-02,10.1499996185303
"patid3",2020-11-03,18.2399997711182
"patid3",2020-11-04,21.9300003051758
"patid3",2020-11-05,19.6900005340576
"patid3",2020-11-06,21.8799991607666
"patid3",2020-11-07,23.8199996948242
"patid3",2020-11-08,26.9099998474121
"patid3",2020-11-09,26.2600002288818
"patid3",2020-11-10,26.5
"patid3",2020-11-11,17.6499996185303
"patid3",2020-11-12,13.0100002288818
"patid3",2020-11-13,14.8599996566772
"patid3",2020-11-14,15.3299999237061
"patid3",2020-11-15,16.4400005340576
"patid3",2020-11-16,12.2799997329712
"patid3",2020-11-17,7.92999982833862
"patid3",2020-11-18,9.77000045776367
"patid3",2020-11-19,18.5400009155273
"patid3",2020-11-20,17.3199996948242
"patid3",2020-11-21,11.9399995803833
"patid3",2020-11-22,11.1499996185303
"patid3",2020-11-23,9.56999969482422
"patid3",2020-11-24,9.72999954223633
"patid3",2020-11-25,14.3500003814697
"patid3",2020-11-26,11.8500003814697
"patid3",2020-11-27,13.0900001525879
"patid3",2020-11-28,9.9399995803833
"patid3",2020-11-29,12.4099998474121
"patid3",2020-11-30,5.96999979019165
"patid3",2020-12-01,0.639999985694885
"patid3",2020-12-02,5.98999977111816
"patid3",2020-12-03,5.90000009536743
"patid3",2020-12-04,7.59000015258789
"patid3",2020-12-05,7.34999990463257
"patid3",2020-12-06,4.28000020980835
"patid3",2020-12-07,1.77999997138977
"patid3",2020-12-08,3.32999992370605
"patid3",2020-12-09,13.0799999237061
"patid3",2020-12-10,15.5200004577637
"patid3",2020-12-11,18.6100006103516
"patid3",2020-12-12,17.0100002288818
"patid3",2020-12-13,6.8600001335144
"patid3",2020-12-14,4.07999992370605
"patid3",2020-12-15,2.48000001907349
"patid3",2020-12-16,1.92999994754791
"patid3",2020-12-17,0.879999995231628
"patid3",2020-12-18,4.5
"patid3",2020-12-19,6.40000009536743
"patid3",2020-12-20,7.51000022888184
"patid3",2020-12-21,7.51999998092651
"patid3",2020-12-22,7.82999992370605
"patid3",2020-12-23,14.0500001907349
"patid3",2020-12-24,7.23000001907349
"patid3",2020-12-25,-6.48999977111816
"patid3",2020-12-26,3.0699999332428
"patid3",2020-12-27,12.0200004577637
"patid3",2020-12-28,7.98000001907349
"patid3",2020-12-29,4.28999996185303
"patid3",2020-12-30,12.5
"patid4",2020-01-01,9.22999954223633
"patid4",2020-01-02,10.5200004577637
"patid4",2020-01-03,11.3400001525879
"patid4",2020-01-04,6.1100001335144
"patid4",2020-01-05,8.23999977111816
"patid4",2020-01-06,8.17000007629395
"patid4",2020-01-07,9.02000045776367
"patid4",2020-01-08,4.53999996185303
"patid4",2020-01-09,15.0299997329712
"patid4",2020-01-10,16.7299995422363
"patid4",2020-01-11,19.0200004577637
"patid4",2020-01-12,6.84000015258789
"patid4",2020-01-13,9.18000030517578
"patid4",2020-01-14,9.42000007629395
"patid4",2020-01-15,12.3100004196167
"patid4",2020-01-16,6.82000017166138
"patid4",2020-01-17,1.98000001907349
"patid4",2020-01-18,10.75
"patid4",2020-01-19,-4.48999977111816
"patid4",2020-01-20,-1.5900000333786
"patid4",2020-01-21,0.200000002980232
"patid4",2020-01-22,4.55000019073486
"patid4",2020-01-23,8.48999977111816
"patid4",2020-01-24,8.43000030517578
"patid4",2020-01-25,3.49000000953674
"patid4",2020-01-26,5.80999994277954
"patid4",2020-01-27,3.25
"patid4",2020-01-28,2.03999996185303
"patid4",2020-01-29,2.10999989509583
"patid4",2020-01-30,3.5699999332428
"patid4",2020-01-31,3.35999989509583
"patid4",2020-02-01,6.25
"patid4",2020-02-02,17.9699993133545
"patid4",2020-02-03,18.6399993896484
"patid4",2020-02-04,15.460000038147
"patid4",2020-02-05,3.20000004768372
"patid4",2020-02-06,1.62000000476837
"patid4",2020-02-07,1.00999999046326
"patid4",2020-02-08,2.42000007629395
"patid4",2020-02-09,8.78999996185303
"patid4",2020-02-10,8.43000030517578
"patid4",2020-02-11,5.34999990463257
"patid4",2020-02-12,3.16000008583069
"patid4",2020-02-13,3.03999996185303
"patid4",2020-02-14,-3.28999996185303
"patid4",2020-02-15,7.26000022888184
"patid4",2020-02-16,10.2299995422363
"patid4",2020-02-17,11.8800001144409
"patid4",2020-02-18,11.3900003433228
"patid4",2020-02-19,6.51000022888184
"patid4",2020-02-20,1.11000001430511
"patid4",2020-02-21,4.01999998092651
"patid4",2020-02-22,10.4099998474121
"patid4",2020-02-23,12.1300001144409
"patid4",2020-02-24,8.10000038146973
"patid4",2020-02-25,7.30000019073486
"patid4",2020-02-26,3.34999990463257
"patid4",2020-02-27,1.9099999666214
"patid4",2020-02-28,1.82000005245209
"patid4",2020-02-29,4.03999996185303
"patid4",2020-03-01,17.0599994659424
"patid4",2020-03-02,12.9399995803833
"patid4",2020-03-03,14.7200002670288
"patid4",2020-03-04,16.5499992370605
"patid4",2020-03-05,15.1300001144409
"patid4",2020-03-06,5.46000003814697
"patid4",2020-03-07,11.1899995803833
"patid4",2020-03-08,18.7800006866455
"patid4",2020-03-09,17.9300003051758
"patid4",2020-03-10,14.2399997711182
"patid4",2020-03-11,11.8400001525879
"patid4",2020-03-12,17.8899993896484
"patid4",2020-03-13,13.039999961853
"patid4",2020-03-14,6.44999980926514
"patid4",2020-03-15,7.11999988555908
"patid4",2020-03-16,9.64000034332275
"patid4",2020-03-17,12.1199998855591
"patid4",2020-03-18,15.3699998855591
"patid4",2020-03-19,20.0799999237061
"patid4",2020-03-20,22.0699996948242
"patid4",2020-03-21,3.75
"patid4",2020-03-22,6.96999979019165
"patid4",2020-03-23,12.1300001144409
"patid4",2020-03-24,12.2700004577637
"patid4",2020-03-25,18.6000003814697
"patid4",2020-03-26,21.3700008392334
"patid4",2020-03-27,20.3899993896484
"patid4",2020-03-28,25.1100006103516
"patid4",2020-03-29,19.1399993896484
"patid4",2020-03-30,16.4400005340576
"patid4",2020-03-31,9.59000015258789
"patid4",2020-04-01,12.210000038147
"patid4",2020-04-02,17.1499996185303
"patid4",2020-04-03,20.5499992370605
"patid4",2020-04-04,22.1800003051758
"patid4",2020-04-05,14.1999998092651
"patid4",2020-04-06,21.0499992370605
"patid4",2020-04-07,26.6200008392334
"patid4",2020-04-08,26.9799995422363
"patid4",2020-04-09,13.7299995422363
"patid4",2020-04-10,10.8599996566772
"patid4",2020-04-11,17.4799995422363
"patid4",2020-04-12,18.6700000762939
"patid4",2020-04-13,13.6599998474121
"patid4",2020-04-14,9.97999954223633
"patid4",2020-04-15,11.2799997329712
"patid4",2020-04-16,11.2200002670288
"patid4",2020-04-17,10.8999996185303
"patid4",2020-04-18,12.8400001525879
"patid4",2020-04-19,15.4399995803833
"patid4",2020-04-20,18.3700008392334
"patid4",2020-04-21,14.4300003051758
"patid4",2020-04-22,21.3400001525879
"patid4",2020-04-23,14.4899997711182
"patid4",2020-04-24,19.7900009155273
"patid4",2020-04-25,20.2000007629395
"patid4",2020-04-26,14.9200000762939
"patid4",2020-04-27,19.9099998474121
"patid4",2020-04-28,24.8299999237061
"patid4",2020-04-29,20.6299991607666
"patid4",2020-04-30,11.3900003433228
"patid4",2020-05-01,21.0799999237061
"patid4",2020-05-02,28.2199993133545
"patid4",2020-05-03,21.1900005340576
"patid4",2020-05-04,20.2999992370605
"patid4",2020-05-05,12.8500003814697
"patid4",2020-05-06,17.1100006103516
"patid4",2020-05-07,19.7000007629395
"patid4",2020-05-08,13.0100002288818
"patid4",2020-05-09,13.2799997329712
"patid4",2020-05-10,17.9699993133545
"patid4",2020-05-11,9.97000026702881
"patid4",2020-05-12,16.3299999237061
"patid4",2020-05-13,16.4799995422363
"patid4",2020-05-14,26.7299995422363
"patid4",2020-05-15,24.3899993896484
"patid4",2020-05-16,26.2600002288818
"patid4",2020-05-17,27.5200004577637
"patid4",2020-05-18,21.2299995422363
"patid4",2020-05-19,18.4899997711182
"patid4",2020-05-20,15.5699996948242
"patid4",2020-05-21,17.7099990844727
"patid4",2020-05-22,25.6000003814697
"patid4",2020-05-23,28.2999992370605
"patid4",2020-05-24,31.1100006103516
"patid4",2020-05-25,30.1000003814697
"patid4",2020-05-26,31.2600002288818
"patid4",2020-05-27,28.0699996948242
"patid4",2020-05-28,27.9400005340576
"patid4",2020-05-29,26.2700004577637
"patid4",2020-05-30,23.7600002288818
"patid4",2020-05-31,22.7600002288818
"patid4",2020-06-01,25.7000007629395
"patid4",2020-06-02,31.5300006866455
"patid4",2020-06-03,31.8500003814697
"patid4",2020-06-04,29.5400009155273
"patid4",2020-06-05,31.9599990844727
"patid4",2020-06-06,32.8699989318848
"patid4",2020-06-07,29.3899993896484
"patid4",2020-06-08,31.25
"patid4",2020-06-09,31.0200004577637
"patid4",2020-06-10,31.7600002288818
"patid4",2020-06-11,28.0200004577637
"patid4",2020-06-12,29.5599994659424
"patid4",2020-06-13,24.5100002288818
"patid4",2020-06-14,24.6599998474121
"patid4",2020-06-15,26.2600002288818
"patid4",2020-06-16,28.3600006103516
"patid4",2020-06-17,29.25
"patid4",2020-06-18,29.5200004577637
"patid4",2020-06-19,32.1800003051758
"patid4",2020-06-20,33.1300010681152
"patid4",2020-06-21,31.8500003814697
"patid4",2020-06-22,29.9099998474121
"patid4",2020-06-23,26.7399997711182
"patid4",2020-06-24,27.0799999237061
"patid4",2020-06-25,29.4300003051758
"patid4",2020-06-26,30.1299991607666
"patid4",2020-06-27,26.5799999237061
"patid4",2020-06-28,28.7800006866455
"patid4",2020-06-29,31.2000007629395
"patid4",2020-06-30,29.9200000762939
"patid4",2020-07-01,33.060001373291
"patid4",2020-07-02,32.7799987792969
"patid4",2020-07-03,33.7799987792969
"patid4",2020-07-04,34.4900016784668
"patid4",2020-07-05,35.0999984741211
"patid4",2020-07-06,33.9900016784668
"patid4",2020-07-07,33.0099983215332
"patid4",2020-07-08,34.2700004577637
"patid4",2020-07-09,34.0400009155273
"patid4",2020-07-10,31.2700004577637
"patid4",2020-07-11,31.3700008392334
"patid4",2020-07-12,28.9300003051758
"patid4",2020-07-13,30.2999992370605
"patid4",2020-07-14,32.1800003051758
"patid4",2020-07-15,31.9599990844727
"patid4",2020-07-16,30
"patid4",2020-07-17,32.4500007629395
"patid4",2020-07-18,34.1300010681152
"patid4",2020-07-19,34.4000015258789
"patid4",2020-07-20,32.8699989318848
"patid4",2020-07-21,33.2599983215332
"patid4",2020-07-22,28.4699993133545
"patid4",2020-07-23,30.1700000762939
"patid4",2020-07-24,31.8400001525879
"patid4",2020-07-25,32.310001373291
"patid4",2020-07-26,33.8600006103516
"patid4",2020-07-27,32.9000015258789
"patid4",2020-07-28,31.0799999237061
"patid4",2020-07-29,31.8799991607666
"patid4",2020-07-30,24.5
"patid4",2020-07-31,28.3799991607666
"patid4",2020-08-01,28.9400005340576
"patid4",2020-08-02,27.4200000762939
"patid4",2020-08-03,28.3400001525879
"patid4",2020-08-04,25.8600006103516
"patid4",2020-08-05,25.3700008392334
"patid4",2020-08-06,26.8999996185303
"patid4",2020-08-07,28.3099994659424
"patid4",2020-08-08,29.7600002288818
"patid4",2020-08-09,31.6100006103516
"patid4",2020-08-10,30.2099990844727
"patid4",2020-08-11,29.75
"patid4",2020-08-12,30.7000007629395
"patid4",2020-08-13,31.6700000762939
"patid4",2020-08-14,28.3999996185303
"patid4",2020-08-15,31.5699996948242
"patid4",2020-08-16,29.9799995422363
"patid4",2020-08-17,29.7600002288818
"patid4",2020-08-18,25.2099990844727
"patid4",2020-08-19,26.9200000762939
"patid4",2020-08-20,28.3099994659424
"patid4",2020-08-21,29.3400001525879
"patid4",2020-08-22,29.4799995422363
"patid4",2020-08-23,30.2999992370605
"patid4",2020-08-24,31.8999996185303
"patid4",2020-08-25,33.3499984741211
"patid4",2020-08-26,32.1199989318848
"patid4",2020-08-27,30.0200004577637
"patid4",2020-08-28,29.7399997711182
"patid4",2020-08-29,29.8199996948242
"patid4",2020-08-30,27.2800006866455
"patid4",2020-08-31,28.4799995422363
"patid4",2020-09-01,29.2099990844727
"patid4",2020-09-02,28.5900001525879
"patid4",2020-09-03,29.3199996948242
"patid4",2020-09-04,26.75
"patid4",2020-09-05,27.9099998474121
"patid4",2020-09-06,28.1299991607666
"patid4",2020-09-07,30.4500007629395
"patid4",2020-09-08,31.5599994659424
"patid4",2020-09-09,32.0499992370605
"patid4",2020-09-10,31.3099994659424
"patid4",2020-09-11,23.6299991607666
"patid4",2020-09-12,30.1900005340576
"patid4",2020-09-13,28.1800003051758
"patid4",2020-09-14,26.3999996185303
"patid4",2020-09-15,24.2199993133545
"patid4",2020-09-16,26.7900009155273
"patid4",2020-09-17,27.3899993896484
"patid4",2020-09-18,22.0100002288818
"patid4",2020-09-19,21.7000007629395
"patid4",2020-09-20,23.7199993133545
"patid4",2020-09-21,24.1900005340576
"patid4",2020-09-22,24.75
"patid4",2020-09-23,24.4799995422363
"patid4",2020-09-24,26.2099990844727
"patid4",2020-09-25,26.9200000762939
"patid4",2020-09-26,25.9799995422363
"patid4",2020-09-27,26.4699993133545
"patid4",2020-09-28,20.7399997711182
"patid4",2020-09-29,18.8500003814697
"patid4",2020-09-30,23.5300006866455
"patid4",2020-10-01,21
"patid4",2020-10-02,17.7900009155273
"patid4",2020-10-03,19.4099998474121
"patid4",2020-10-04,19.8199996948242
"patid4",2020-10-05,18.8500003814697
"patid4",2020-10-06,23.6100006103516
"patid4",2020-10-07,28.9799995422363
"patid4",2020-10-08,25.7700004577637
"patid4",2020-10-09,27.3700008392334
"patid4",2020-10-10,24.1900005340576
"patid4",2020-10-11,25.1599998474121
"patid4",2020-10-12,24.7399997711182
"patid4",2020-10-13,20.8799991607666
"patid4",2020-10-14,24.75
"patid4",2020-10-15,17.9300003051758
"patid4",2020-10-16,14.9300003051758
"patid4",2020-10-17,17.4799995422363
"patid4",2020-10-18,16.1499996185303
"patid4",2020-10-19,14.1000003814697
"patid4",2020-10-20,15.789999961853
"patid4",2020-10-21,21.1000003814697
"patid4",2020-10-22,27.3099994659424
"patid4",2020-10-23,25.3999996185303
"patid4",2020-10-24,12.0100002288818
"patid4",2020-10-25,12.1400003433228
"patid4",2020-10-26,10.8999996185303
"patid4",2020-10-27,11.7299995422363
"patid4",2020-10-28,12.3100004196167
"patid4",2020-10-29,11.3999996185303
"patid4",2020-10-30,10.9099998474121
"patid4",2020-10-31,14.5100002288818
"patid4",2020-11-01,11.6400003433228
"patid4",2020-11-02,10.6700000762939
"patid4",2020-11-03,18.9300003051758
"patid4",2020-11-04,22.2900009155273
"patid4",2020-11-05,20.0699996948242
"patid4",2020-11-06,22.5699996948242
"patid4",2020-11-07,24.1599998474121
"patid4",2020-11-08,27.0200004577637
"patid4",2020-11-09,26.7199993133545
"patid4",2020-11-10,26.1900005340576
